Vx,Vy,Vz
-6.590452483044395,-4.379737582356717,1.2041404053469869
1.4637761858148666,-4.040870836621384,3.458734656132921
1.718994341964124,-0.7674084672165811,1.1145285939533476
-2.39421684997636,0.9253661546452171,-1.4004347938106256
-1.363804798695424,-0.16767438283563815,-0.8842376077748382
